OBJECTID,Join_Count,TARGET_FID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,AREA_SQFT,AREA_ACRES,POP100_RE,HU100_RE,LOGPL94171,LOGSF1,LOGACS0610,LOGSF1C,area_km,area_mi,POLY_AREA,geoid_2010,OBJECTID,Boston_tracts_for_data_OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,AREA_SQFT,AREA_ACRES,POP100_RE,HU100_RE,LOGPL94171,LOGSF1,LOGACS0610,LOGSF1C,area_km,area_mi,POLY_AREA,geoid_2010,Boston_tracts_for_data_Shape_Len,Boston_tracts_for_data_Shape_Are,HVI_variables_2011_ExcelToTa_OBJ,GEOID10_1,tract_area,highdev_percent,GEOid,undev_percent,geoid11,hispanic,foreign,english,poverty,black,over65,disability,oldhouse,housing,unwt_housing,unemployed,alone65house,housingdensity,unwt_housingdensity,undev_wt,highdev_wt,hispanic_wt,foreign_wt,english_wt,poverty_wt,black_wt,over65_wt,disability_wt,oldhouse_wt,housingdensity_wt,unemployed_wt,alone65house_wt,factor1,factor2,factor3,factor4,factor5,HVI,factor1_cat,factor2_cat,factor3_cat,factor4_cat,factor5_cat,HVI_cat,OBJECTID,GEOID10,NAMELSAD10,COUNT,AREA,MEAN,GEOid,Shape_Length,Shape_Area
71,1,71,25,017,351403,25017351403,3514.03,Census Tract 3514.03,G5020,368258,0,+42.3863775,-071.0838687,3963634.16,90.9925,4028,1678,0102576,107005,0003456,0107005,0.36823514,0.142175814,0.36823514,25017351403,71,71,25,017,351403,25017351403,3514.03,Census Tract 3514.03,G5020,368258,0,+42.3863775,-071.0838687,3963634.16,90.9925,4028,1678,0102576,107005,0003456,0107005,0.36823514,0.142175814,0.36823514,25017351403,491.6202547,1074.672157,719,25017351403,0.36823514,0.564378324,25017351403,0,25017351403,0.290296925,0.340137858,0.316277837,0.215535525,0.199628844,0.127253446,0.056468717,0.770696843,1679,103,0.015376458,0.132408575,4559.586575,279.7125772,0,0.310408078,0.243849417,0.299321315,0.294138388,0.133632025,0.171680806,0.115800636,0.046304348,0.716748064,3921.244454,0.011993637,0.125788146,0.808468903,-0.167786155,0.197717269,0.1756065,-0.386155092,0.627851424,4,3,4,4,3,18,71,25025040600,Census Tract 406,1576,1418400,38.39327814,25025040600,491.6202547,1074.672157
72,1,72,25,017,350104,25017350104,3501.04,Census Tract 3501.04,G5020,913785,1616,+42.3939182,-071.0907261,9852662.77,226.186,7275,2898,0102506,106935,0003442,0106935,0.91534598,0.353415645,0.91534598,25017350104,72,72,25,017,350104,25017350104,3501.04,Census Tract 3501.04,G5020,913785,1616,+42.3939182,-071.0907261,9852662.77,226.186,7275,2898,0102506,106935,0003442,0106935,0.91534598,0.353415645,0.91534598,25017350104,72.24394619,204.5928102,705,25017350104,0.91534598,0.67088763,25017350104,0,25017350104,0.20137931,0.395172414,0.338482759,0.255448276,0.228,0.067034483,0.035862069,0.918004783,2927,143,0.038482759,0.060710195,3197.697988,156.2250811,0,0.368988197,0.169158621,0.347751724,0.314788966,0.158377931,0.19608,0.061001379,0.029406897,0.853744448,2750.02027,0.030016552,0.057674685,0.792400125,-0.004546536,-0.546825584,-0.178932894,0.604772996,0.666868107,4,3,3,3,4,17,72,25025040600,Census Tract 406,1576,1418400,38.39327814,25025040600,72.24394619,204.5928102
73,1,73,25,017,350103,25017350103,3501.03,Census Tract 3501.03,G5020,892522,233182,+42.3948223,-071.0814942,9606387.51,220.5323,1210,520,0102503,106932,0003441,0106932,0.892466191,0.344581744,0.892466191,25017350103,73,73,25,017,350103,25017350103,3501.03,Census Tract 3501.03,G5020,892522,233182,+42.3948223,-071.0814942,9606387.51,220.5323,1210,520,0102503,106932,0003441,0106932,0.892466191,0.344581744,0.892466191,25017350103,656.0337917,1565.092301,704,25017350103,0.892466191,0.682337233,25017350103,0.004305609,25017350103,0,0.273764259,0.11026616,0.088212928,0.168821293,0.107984791,0.041064639,0.814595661,507,46,0.034980989,0.122287968,568.0887468,51.54256874,-0.002540309,0.375285478,0,0.240912548,0.102547529,0.054692015,0.145186312,0.09826616,0.033673004,0.757573964,488.5563222,0.027285171,0.11617357,-0.60611579,-0.501517052,0.033262088,-0.863530122,-0.09085145,-2.028752326,3,3,4,3,3,16,73,25025040600,Census Tract 406,1576,1418400,38.39327814,25025040600,656.0337917,1565.092301
74,2,74,25,025,981600,25025981600,9816,Census Tract 9816,G5020,586984,158872,+42.3886205,-070.9934424,6512223.54,149.5001,0,0,0175674,148664,0004042,0148664,0.605007782,0.233593876,0.605007782,25025981600,74,74,25,025,981600,25025981600,9816,Census Tract 9816,G5020,586984,158872,+42.3886205,-070.9934424,6512223.54,149.5001,0,0,0175674,148664,0004042,0148664,0.605007782,0.233593876,0.605007782,25025981600,6304.378389,599648.2773,1305,25025981600,0.605007782,0.047207893,25025981600,0.785909393,25025981600,,,,,,,,,0,0,,,0,0,-0.463686542,0.025964341,,,,,,,,,0,,,,,,-1.011672968,,,,,,2,,,74,25025981600,Census Tract 9816,643,578700,31.14983912,25025981600,6304.378389,599648.2773
75,3,75,25,025,051101,25025051101,511.01,Census Tract 511.01,G5020,1159406,623214,+42.3854556,-071.0043188,12481789.43,286.5425,6093,2345,0175055,148045,0003899,0148045,1.159600835,0.447722594,1.159600835,25025051101,75,75,25,025,051101,25025051101,511.01,Census Tract 511.01,G5020,1159406,623214,+42.3854556,-071.0043188,12481789.43,286.5425,6093,2345,0175055,148045,0003899,0148045,1.159600835,0.447722594,1.159600835,25025051101,8481.292919,1158299.092,1162,25025051101,1.159600835,0.509078268,25025051101,0.043328867,25025051101,0.456295361,0.489428842,0.505837804,0.116598296,0.203692016,0.106973809,0.047333544,0.864379085,2448,118,0.098138214,0.085451358,2111.071264,101.7591541,-0.025564032,0.279993048,0.383288104,0.430697381,0.470429157,0.072290944,0.175175134,0.097346166,0.038813506,0.803872549,1815.521287,0.076547807,0.081178791,2.089161121,-0.170330113,-0.184291376,-0.461862411,0.244037447,1.516714668,6,3,3,3,4,19,75,25025981600,Census Tract 9816,643,578700,31.14983912,25025981600,8481.292919,1158299.092
76,4,76,25,025,051000,25025051000,510,Census Tract 510,G5020,1044305,210152,+42.3873027,-071.0161271,11241128.12,258.0608,4089,1784,0175051,148041,0003898,0148041,1.044339123,0.403219977,1.044339123,25025051000,76,76,25,025,051000,25025051000,510,Census Tract 510,G5020,1044305,210152,+42.3873027,-071.0161271,11241128.12,258.0608,4089,1784,0175051,148041,0003898,0148041,1.044339123,0.403219977,1.044339123,25025051000,6206.470515,1031147.047,1161,25025051000,1.044339123,0.569287028,25025051000,0.003301024,25025051000,0.344716938,0.258537703,0.347008939,0.131331653,0.102452441,0.168232867,0.107036443,0.884222474,1762,143,0.092138437,0.146438746,1687.191413,136.9287015,-0.001947604,0.313107865,0.289562228,0.227513179,0.322718313,0.081425625,0.088109099,0.153091909,0.087769883,0.822326901,1450.984615,0.071867981,0.139116809,0.815585809,-0.27961469,0.504347143,-0.572199068,0.377522255,0.845641448,4,3,4,3,4,18,76,25025051101,Census Tract 511.01,1274,1146600,35.94810627,25025051101,6206.470515,1031147.047
77,5,77,25,025,030400,25025030400,304,Census Tract 304,G5020,108635,0,+42.3644367,-071.0541678,1169226.18,26.8417,2451,1659,0174994,147984,0003882,0147984,0.108625105,0.04194022,0.108625105,25025030400,77,77,25,025,030400,25025030400,304,Census Tract 304,G5020,108635,0,+42.3644367,-071.0541678,1169226.18,26.8417,2451,1659,0174994,147984,0003882,0147984,0.108625105,0.04194022,0.108625105,25025030400,1854.014141,108625.1048,1145,25025030400,0.108625105,0.776452157,25025030400,0,25025030400,0.018287614,0.077306733,0.034497091,0.08478803,0.014962594,0.102660017,0.05195345,0.855884204,1589,138,0.011637573,0.088709677,14628.29419,1270.424543,0,0.427048686,0.015361596,0.068029925,0.032082294,0.052568579,0.01286783,0.093420615,0.042601829,0.79597231,12580.33301,0.009077307,0.084274194,-1.259161247,-0.968210741,-0.18931999,2.796951725,0.186893098,0.567152845,2,3,3,6,4,18,77,25025030400,Census Tract 304,125,112500,40.53202775,25025030400,1854.014141,108625.1048
78,7,78,25,025,030300,25025030300,303,Census Tract 303,G5020,691377,234496,+42.3600562,-071.0532861,7441425.2,170.8316,4872,2960,0174989,147979,0003881,0147979,0.691333792,0.266924402,0.691333792,25025030300,78,78,25,025,030300,25025030300,303,Census Tract 303,G5020,691377,234496,+42.3600562,-071.0532861,7441425.2,170.8316,4872,2960,0174989,147979,0003881,0147979,0.691333792,0.266924402,0.691333792,25025030300,6746.434156,675156.1056,1144,25025030300,0.691333792,0.687784449,25025030300,0.020982802,25025030300,0.072881983,0.14372919,0.110617832,0.155752867,0.076026637,0.193858676,0.088420274,0.787377451,3264,179,0.029041805,0.156484459,4721.308341,258.9197895,-0.012379853,0.378281447,0.061220866,0.126481687,0.102874584,0.096566778,0.065382908,0.176411395,0.072504624,0.732261029,4060.325173,0.022652608,0.148660236,-0.757594056,-0.513627834,0.703413983,0.217726307,-0.273946052,-0.624027652,3,3,4,4,3,17,78,25025030400,Census Tract 304,125,112500,40.53202775,25025030400,6746.434156,675156.1056
79,7,79,25,025,981300,25025981300,9813,Census Tract 9813,G5020,7157254,2015092,+42.3611289,-071.0069754,77303253.63,1774.6385,389,245,0175667,148657,0004039,0148657,7.181735979,2.772872672,7.181735979,25025981300,79,79,25,025,981300,25025981300,9813,Census Tract 9813,G5020,7157254,2015092,+42.3611289,-071.0069754,77303253.63,1774.6385,389,245,0175667,148657,0004039,0148657,7.181735979,2.772872672,7.181735979,25025981300,17938.07862,6303690.62,1302,25025981300,7.181735979,0.641001634,25025981300,0.027980733,25025981300,0.344195519,0.297352342,0.199592668,0.024439919,0.138492872,0.016293279,0,0.613636364,308,35,0,0,42.88656683,4.873473503,-0.016508632,0.352550899,0.289124236,0.261670061,0.185621181,0.015152749,0.11910387,0.014826884,0,0.570681818,36.88244747,0,0,0.519468443,-0.912549886,-1.175891201,-1.000273546,-1.442687695,-4.011933885,4,3,2,2,2,13,79,25025051000,Census Tract 510,1129,1016100,37.23871001,25025051000,17938.07862,6303690.62
80,9,80,25,025,110103,25025110103,1101.03,Census Tract 1101.03,G5020,935088,0,+42.2961825,-071.1157388,10064472.96,231.0485,5460,2353,0175396,148386,0003977,0148386,0.935023878,0.361013294,0.935023878,25025110103,80,80,25,025,110103,25025110103,1101.03,Census Tract 1101.03,G5020,935088,0,+42.2961825,-071.1157388,10064472.96,231.0485,5460,2353,0175396,148386,0003977,0148386,0.935023878,0.361013294,0.935023878,25025110103,7163.482872,935023.8792,1240,25025110103,0.935023878,0.24786305,25025110103,0.018532854,25025110103,0.23903022,0.26549428,0.287689944,0.21546867,0.225883558,0.069318764,0.066074782,0.776082474,2425,130,0.041488817,0.065665236,2593.516653,139.0338825,-0.010934384,0.136324678,0.200785385,0.233634967,0.267551648,0.133590575,0.19425986,0.063080075,0.054181321,0.721756701,2230.424322,0.032361277,0.062381974,0.420808298,-0.00288508,-0.505719531,-0.33630056,-0.349926408,-0.774023281,4,3,3,3,3,16,80,25025980300,Census Tract 9803,2318,2086200,29.71649582,25025980300,7163.482872,935023.8792
81,5,81,25,025,110301,25025110301,1103.01,Census Tract 1103.01,G5020,817929,0,+42.2868052,-071.1132775,8803506.22,202.1007,2405,955,0175406,148396,0003979,0148396,0.817875743,0.315782327,0.817875743,25025110301,81,81,25,025,110301,25025110301,1103.01,Census Tract 1103.01,G5020,817929,0,+42.2868052,-071.1132775,8803506.22,202.1007,2405,955,0175406,148396,0003979,0148396,0.817875743,0.315782327,0.817875743,25025110301,4450.415325,817875.7418,1242,25025110301,0.817875743,0.182662246,25025110301,0.007266716,25025110301,0.369714056,0.303664921,0.349174386,0.065646395,0.256947241,0.076520338,0.117196939,0.926272066,963,96,0.06725735,0.07266436,1177.44047,117.3772432,-0.004287363,0.100464235,0.310559807,0.267225131,0.324732179,0.040700765,0.220974627,0.069633508,0.09610149,0.861433022,1012.598805,0.052460733,0.069031142,0.995251149,-0.016378641,-0.42574488,-0.704973852,0.660386314,0.50854009,4,3,3,3,4,17,81,25025110401,Census Tract 1104.01,578,520200,35.29186905,25025110401,4450.415325,817875.7418
82,5,82,25,025,140106,25025140106,1401.06,Census Tract 1401.06,G5020,279850,3116,+42.2738738,-071.1371416,3045619.77,69.9178,1901,898,0175512,148502,0004003,0148502,0.282948462,0.109246575,0.282948462,25025140106,82,82,25,025,140106,25025140106,1401.06,Census Tract 1401.06,G5020,279850,3116,+42.2738738,-071.1371416,3045619.77,69.9178,1901,898,0175512,148502,0004003,0148502,0.282948462,0.109246575,0.282948462,25025140106,2349.701319,282948.4615,1266,25025140106,0.282948462,0.152215095,25025140106,0.014961285,25025140106,0.317695054,0.271290158,0.339112698,0.212136665,0.405915349,0.141764406,0.105558389,0.799552072,893,81,0.04436512,0.240384615,3156.051795,286.2712154,-0.008827158,0.083718302,0.266863845,0.238735339,0.315374809,0.131524732,0.3490872,0.129005609,0.086557879,0.743583427,2714.204543,0.034604793,0.228365385,0.761678449,0.605584263,0.89906713,-0.189864188,-0.192048405,1.88441725,4,4,4,3,3,18,82,25025110502,Census Tract 1105.02,756,680400,36.12830131,25025110502,2349.701319,282948.4615
83,9,83,25,025,010701,25025010701,107.01,Census Tract 107.01,G5020,202317,0,+42.3497223,-071.0838808,2177562.16,49.9899,2478,1599,0174950,147940,0003870,0147940,0.202302952,0.078109294,0.202302952,25025010701,83,83,25,025,010701,25025010701,107.01,Census Tract 107.01,G5020,202317,0,+42.3497223,-071.0838808,2177562.16,49.9899,2478,1599,0174950,147940,0003870,0147940,0.202302952,0.078109294,0.202302952,25025010701,2102.496117,202302.9517,1133,25025010701,0.202302952,0.376569736,25025010701,0,25025010701,0.055953599,0.182190379,0.080518594,0.084953941,0.030023883,0.065165473,0.02115319,0.981775426,1701,114,0.032753327,0.050576184,8408.181807,563.5113027,0,0.207113355,0.047001024,0.160327533,0.074882293,0.052671443,0.025820539,0.05930058,0.017345616,0.913051146,7231.036354,0.025547595,0.048047375,-0.781558508,-0.95434625,-0.615445518,1.177527142,1.033752735,-0.1400704,3,3,3,5,5,19,83,25025010801,Census Tract 108.01,143,128700,37.269374,25025010801,2102.496117,202302.9517
84,3,84,25,025,010408,25025010408,104.08,Census Tract 104.08,G5020,43381,0,+42.3431682,-071.0958461,466915.08,10.7189,1426,961,0174941,147931,0003867,0147931,0.043377997,0.016748271,0.043377997,25025010408,84,84,25,025,010408,25025010408,104.08,Census Tract 104.08,G5020,43381,0,+42.3431682,-071.0958461,466915.08,10.7189,1426,961,0174941,147931,0003867,0147931,0.043377997,0.016748271,0.043377997,25025010408,855.3300491,43377.99667,1130,25025010408,0.043377997,0.447295968,25025010408,0,25025010408,0.067980965,0.174711081,0.116247451,0.256288239,0.027192386,0.02039429,0.008157716,0.862288136,944,82,0.008157716,0.021598272,21762.18527,1890.359313,0,0.246012782,0.057104011,0.153745751,0.108110129,0.158898708,0.023385452,0.018558804,0.006689327,0.801927966,18715.47933,0.006363018,0.020518359,-0.676294293,-0.714210005,-1.028995326,4.654150117,0.229971807,2.4646223,3,3,2,6,4,18,84,25025010408,Census Tract 104.08,51,45900,38.40373877,25025010408,855.3300491,43377.99667
85,4,85,25,025,000503,25025000503,5.03,Census Tract 5.03,G5020,139156,0,+42.3396360,-071.1500992,1497746.66,34.3835,2211,1408,0174869,147859,0003850,0147859,0.139145759,0.053724263,0.139145759,25025000503,85,85,25,025,000503,25025000503,5.03,Census Tract 5.03,G5020,139156,0,+42.3396360,-071.1500992,1497746.66,34.3835,2211,1408,0174869,147859,0003850,0147859,0.139145759,0.053724263,0.139145759,25025000503,1773.798954,139145.7592,1113,25025000503,0.139145759,0.274772139,25025000503,0,25025000503,0.043837029,0.152656008,0.053635895,0.23414131,0.019597731,0.08561114,0.005673027,0.881895882,1287,92,0.050025786,0.117495712,9249.293741,661.177175,0,0.151124676,0.036823105,0.134337287,0.049881382,0.145167612,0.016854048,0.077906137,0.004651882,0.82016317,7954.392618,0.039020113,0.111620926,-0.95677164,-0.680578049,-0.117646198,1.396487159,0.361871463,0.003362736,3,3,3,5,4,18,85,25025000504,Census Tract 5.04,365,328500,37.97135613,25025000504,1773.798954,139145.7592
86,6,86,25,025,030200,25025030200,302,Census Tract 302,G5020,66711,0,+42.3645208,-071.0569750,718033.85,16.4838,1665,1103,0174987,147977,0003880,0147977,0.066707787,0.025755918,0.066707787,25025030200,86,86,25,025,030200,25025030200,302,Census Tract 302,G5020,66711,0,+42.3645208,-071.0569750,718033.85,16.4838,1665,1103,0174987,147977,0003880,0147977,0.066707787,0.025755918,0.066707787,25025030200,1363.691179,66707.78782,1143,25025030200,0.066707787,0.904054357,25025030200,0,25025030200,0.032179721,0.150576806,0.034608379,0.181542198,0.034608379,0.111718276,0.026108075,0.940441883,1041,80,0.030358227,0.119959677,15605.37445,1199.260284,0,0.497229897,0.027030965,0.13250759,0.032185792,0.112556163,0.029763206,0.101663631,0.021408622,0.874610951,13420.62202,0.023679417,0.113961694,-1.040748685,-0.739957538,0.040443819,3.051348234,0.755705474,2.066791304,2,3,4,6,4,19,86,25025030400,Census Tract 304,125,112500,40.53202775,25025030400,1363.691179,66707.78782
87,5,87,25,025,030100,25025030100,301,Census Tract 301,G5020,76346,0,+42.3669462,-071.0561502,821725.44,18.8642,1954,1377,0174984,147974,0003879,0147974,0.076341092,0.029475343,0.076341092,25025030100,87,87,25,025,030100,25025030100,301,Census Tract 301,G5020,76346,0,+42.3669462,-071.0561502,821725.44,18.8642,1954,1377,0174984,147974,0003879,0147974,0.076341092,0.029475343,0.076341092,25025030100,1214.164163,76341.09221,1142,25025030100,0.076341092,0.663267357,25025030100,0,25025030100,0.016304348,0.065217391,0.026185771,0.213438735,0.003952569,0.101778656,0.010869565,0.953090097,1343,102,0.019762846,0.109025916,17592.09832,1336.108733,0,0.364797046,0.013695652,0.057391304,0.024352767,0.132332016,0.003399209,0.092618577,0.008913043,0.88637379,15129.20455,0.01541502,0.10357462,-1.316547042,-0.82876292,-0.077266143,3.568536291,0.840788943,2.186749129,2,3,3,6,4,18,87,25025030400,Census Tract 304,125,112500,40.53202775,25025030400,1214.164163,76341.09221
88,4,88,25,025,020200,25025020200,202,Census Tract 202,G5020,116893,0,+42.3603354,-071.0686334,1258118.25,28.8824,3649,2478,0174971,147961,0003875,0147961,0.116883488,0.045128786,0.116883488,25025020200,88,88,25,025,020200,25025020200,202,Census Tract 202,G5020,116893,0,+42.3603354,-071.0686334,1258118.25,28.8824,3649,2478,0174971,147961,0003875,0147961,0.116883488,0.045128786,0.116883488,25025020200,1617.827846,116883.4868,1138,25025020200,0.116883488,0.26816498,25025020200,0,25025020200,0.04006124,0.11661138,0.058688441,0.163051799,0.018882368,0.059709109,0.021944374,0.959448161,2392,143,0.045164583,0.039069767,20464.82397,1223.440564,0,0.147490739,0.033651442,0.102618015,0.05458025,0.101092115,0.016238836,0.05433529,0.017994386,0.892286789,17599.74862,0.035228375,0.037116279,-1.043254012,-0.794685207,-0.711737758,4.316362345,0.883559102,2.650244469,2,3,3,6,4,18,88,25025020200,Census Tract 202,128,115200,38.21718605,25025020200,1617.827846,116883.4868
89,7,89,25,025,010600,25025010600,106,Census Tract 106,G5020,339505,0,+42.3476385,-071.0793851,3654163.73,83.8881,2858,2325,0174947,147937,0003869,0147937,0.339484276,0.131075088,0.339484276,25025010600,89,89,25,025,010600,25025010600,106,Census Tract 106,G5020,339505,0,+42.3476385,-071.0793851,3654163.73,83.8881,2858,2325,0174947,147937,0003869,0147937,0.339484276,0.131075088,0.339484276,25025010600,3032.090046,339484.2765,1132,25025010600,0.339484276,0.798553287,25025010600,0,25025010600,0.053688824,0.177501826,0.0752374,0.131848064,0.052593134,0.235938641,0.043462381,0.607534573,2097,158,0.012783053,0.152198422,6177.016567,465.4118348,0,0.439204308,0.045098612,0.156201607,0.069970782,0.0817458,0.045230095,0.214704164,0.035639153,0.565007153,5312.234248,0.009970782,0.144588501,-0.812894688,-0.788086477,0.910707633,0.59673084,-1.483733925,-1.577276616,3,3,4,4,2,16,89,25025010702,Census Tract 107.02,332,298800,36.91308518,25025010702,3032.090046,339484.2765
90,9,90,25,025,010500,25025010500,105,Census Tract 105,G5020,188533,10075,+42.3445637,-071.0845748,2137658.05,49.0739,3044,1767,0174943,147933,0003868,0147933,0.198595713,0.076677927,0.198595713,25025010500,90,90,25,025,010500,25025010500,105,Census Tract 105,G5020,188533,10075,+42.3445637,-071.0845748,2137658.05,49.0739,3044,1767,0174943,147933,0003868,0147933,0.198595713,0.076677927,0.198595713,25025010500,1980.480717,198595.7169,1131,25025010500,0.198595713,0.743585739,25025010500,0,25025010500,0.066229303,0.286160575,0.123086535,0.284910965,0.083723836,0.124648547,0.044361137,0.806285714,1750,138,0.045923149,0.173649059,8811.871974,694.8790471,0,0.408972156,0.055632615,0.251821306,0.114470478,0.176644799,0.072002499,0.113430178,0.036376132,0.749845714,7578.209897,0.035820056,0.164966606,-0.38136203,-0.306661121,0.420681456,1.282685852,-0.146751759,0.868592399,3,3,4,5,3,18,90,25025010405,Census Tract 104.05,415,373500,38.27752592,25025010405,1980.480717,198595.7169
91,6,91,25,025,010300,25025010300,103,Census Tract 103,G5020,509208,0,+42.3394252,-071.1017927,5480700.06,125.8196,4861,416,0174926,147916,0003863,0147916,0.509175743,0.196593067,0.509175743,25025010300,91,91,25,025,010300,25025010300,103,Census Tract 103,G5020,509208,0,+42.3394252,-071.1017927,5480700.06,125.8196,4861,416,0174926,147916,0003863,0147916,0.509175743,0.196593067,0.509175743,25025010300,3757.687919,509175.7477,1126,25025010300,0.509175743,0.616708923,25025010300,0,25025010300,0.06497342,0.110651703,0.08584367,0.021067139,0.083087222,0.002559559,0.039968498,0.955932203,295,40,0.073242764,0.015748031,579.3677413,78.5583378,0,0.339189908,0.054577673,0.097373499,0.079834613,0.013061626,0.071455011,0.002329199,0.032774168,0.889016949,498.2562575,0.057129356,0.01496063,-0.92599642,-0.782129994,-1.160971933,-0.860603881,0.859907554,-2.869794674,3,3,2,3,4,15,91,25025010405,Census Tract 104.05,415,373500,38.27752592,25025010405,3757.687919,509175.7477
